COUNTRY_REGION,CONTINENTEXP,ISO3166_1,CASES,DEATHS,CASES_SINCE_PREV_DAY,DEATHS_SINCE_PREV_DAY,POPULATION,DATE,LAST_UPDATE_DATE,LAST_REPORTED_FLAG
Gibraltar,Europe,GI,1,0,-8,0,33718,2020-03-29,2020-05-21 23:04:28.463,FALSE
Gibraltar,Europe,GI,20,0,19,0,33718,2020-03-28,2020-05-21 23:04:28.463,FALSE
Gibraltar,Europe,GI,9,0,-11,0,33718,2020-03-27,2020-05-21 23:04:28.463,FALSE
Gibraltar,Europe,GI,11,0,2,0,33718,2020-03-26,2020-05-21 23:04:28.463,FALSE
Gibraltar,Europe,GI,0,0,-11,0,33718,2020-03-25,2020-05-21 23:04:28.463,FALSE
Gibraltar,Europe,GI,0,0,0,0,33718,2020-03-24,2020-05-21 23:04:28.463,FALSE
Gibraltar,Europe,GI,5,0,5,0,33718,2020-03-23,2020-05-21 23:04:28.463,FALSE
Gibraltar,Europe,GI,0,0,-5,0,33718,2020-03-22,2020-05-21 23:04:28.463,FALSE
Gibraltar,Europe,GI,0,0,0,0,33718,2020-03-21,2020-05-21 23:04:28.463,FALSE
Gibraltar,Europe,GI,10,0,10,0,33718,2020-03-20,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,10,1,0,0,10727668,2020-05-21,2020-05-21 23:04:28.463,TRUE
Greece,Europe,EL,4,0,-6,-1,10727668,2020-05-20,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,2,2,-2,2,10727668,2020-05-19,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,15,1,13,-1,10727668,2020-05-18,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,9,2,-6,1,10727668,2020-05-17,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,40,4,31,2,10727668,2020-05-16,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,10,1,-30,-3,10727668,2020-05-15,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,16,3,6,2,10727668,2020-05-14,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,18,1,2,-2,10727668,2020-05-13,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,10,0,-8,-1,10727668,2020-05-12,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,6,0,-4,0,10727668,2020-05-11,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,19,1,13,1,10727668,2020-05-10,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,13,2,-6,1,10727668,2020-05-09,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,15,1,2,-1,10727668,2020-05-08,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,21,1,6,0,10727668,2020-05-07,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,10,0,-11,-1,10727668,2020-05-06,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,6,2,-4,2,10727668,2020-05-05,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,6,1,0,-1,10727668,2020-05-04,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,29,3,23,2,10727668,2020-05-03,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,-29,-3,10727668,2020-05-02,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,15,1,15,1,10727668,2020-05-01,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,42,3,27,2,10727668,2020-04-30,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,-42,-3,10727668,2020-04-29,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,28,6,28,6,10727668,2020-04-28,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,-28,-6,10727668,2020-04-27,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,16,0,16,0,10727668,2020-04-26,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,27,5,11,5,10727668,2020-04-25,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,55,4,28,-1,10727668,2020-04-24,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,7,0,-48,-4,10727668,2020-04-23,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,156,5,149,5,10727668,2020-04-22,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,10,6,-146,1,10727668,2020-04-21,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,28,5,18,-1,10727668,2020-04-20,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,-28,-5,10727668,2020-04-19,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-04-18,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,15,3,15,3,10727668,2020-04-17,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,22,1,7,-2,10727668,2020-04-16,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,25,2,3,1,10727668,2020-04-15,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,31,1,6,-1,10727668,2020-04-14,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,33,5,2,4,10727668,2020-04-13,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,70,3,37,-2,10727668,2020-04-12,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,56,4,-14,1,10727668,2020-04-11,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,71,3,15,-1,10727668,2020-04-10,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,52,2,-19,-1,10727668,2020-04-09,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,77,2,25,0,10727668,2020-04-08,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,20,6,-57,4,10727668,2020-04-07,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,62,5,42,-1,10727668,2020-04-06,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,60,9,-2,4,10727668,2020-04-05,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,99,6,39,-3,10727668,2020-04-04,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,139,3,40,-3,10727668,2020-04-03,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,61,1,-78,-2,10727668,2020-04-02,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,102,6,41,5,10727668,2020-04-01,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,56,5,-46,-1,10727668,2020-03-31,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,95,6,39,1,10727668,2020-03-30,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,95,4,0,-2,10727668,2020-03-29,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,74,2,-21,-2,10727668,2020-03-28,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,71,4,-3,2,10727668,2020-03-27,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,78,2,7,-2,10727668,2020-03-26,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,48,3,-30,1,10727668,2020-03-25,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,71,2,23,-1,10727668,2020-03-24,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,94,2,23,0,10727668,2020-03-23,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,35,5,-59,3,10727668,2020-03-22,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,31,3,-4,-2,10727668,2020-03-21,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,46,0,15,-3,10727668,2020-03-20,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,31,0,-15,0,10727668,2020-03-19,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,35,1,4,1,10727668,2020-03-18,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,21,0,-14,-1,10727668,2020-03-17,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,103,1,82,1,10727668,2020-03-16,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,38,2,-65,1,10727668,2020-03-15,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,57,0,19,-2,10727668,2020-03-14,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,34,0,-23,0,10727668,2020-03-13,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,9,1,-25,1,10727668,2020-03-12,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,6,0,-3,-1,10727668,2020-03-11,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,11,0,5,0,10727668,2020-03-10,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,7,0,-4,0,10727668,2020-03-09,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,21,0,14,0,10727668,2020-03-08,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,13,0,-8,0,10727668,2020-03-07,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,22,0,9,0,10727668,2020-03-06,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,3,0,-19,0,10727668,2020-03-05,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,-3,0,10727668,2020-03-02,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,3,0,3,0,10727668,2020-03-01,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,1,0,-2,0,10727668,2020-02-29,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,2,0,1,0,10727668,2020-02-28,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,1,0,-1,0,10727668,2020-02-27,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,-1,0,10727668,2020-02-26,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-02-25,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-02-24,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-02-23,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-02-22,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-02-21,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-02-20,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-02-19,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-02-18,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-02-17,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-02-16,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-02-15,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-02-14,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-02-13,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-02-12,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-02-11,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-02-10,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-02-09,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-02-08,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-02-07,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-02-06,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-02-05,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-02-04,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-02-03,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-02-02,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-02-01,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-01-31,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-01-30,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-01-29,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-01-28,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-01-27,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-01-26,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-01-25,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-01-24,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-01-23,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-01-22,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-01-21,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-01-20,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-01-19,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-01-18,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-01-17,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-01-16,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-01-15,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-01-14,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-01-13,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-01-12,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-01-11,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-01-10,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-01-09,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-01-08,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-01-07,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-01-06,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-01-05,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-01-04,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-01-03,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-01-02,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2020-01-01,2020-05-21 23:04:28.463,FALSE
Greece,Europe,EL,0,0,0,0,10727668,2019-12-31,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-05-21,2020-05-21 23:04:28.463,TRUE
Greenland,America,GL,0,0,0,0,56025,2020-05-20,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-05-19,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-05-18,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-05-17,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-05-16,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-05-15,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-05-14,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-05-13,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-05-12,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-05-11,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-05-10,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-05-09,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-05-08,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-05-07,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-05-06,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-05-05,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-05-04,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-05-03,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-05-02,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-05-01,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-04-30,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-04-29,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-04-28,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-04-27,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-04-26,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-04-25,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-04-24,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-04-23,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-04-22,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-04-21,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-04-20,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-04-19,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-04-18,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-04-17,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-04-16,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-04-15,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-04-14,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-04-13,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-04-12,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-04-11,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-04-10,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-04-09,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-04-08,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-04-07,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,1,0,1,0,56025,2020-04-06,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,-1,0,56025,2020-04-05,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-04-04,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-04-03,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-04-02,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-04-01,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-03-31,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-03-30,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,1,0,1,0,56025,2020-03-29,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,3,0,2,0,56025,2020-03-28,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,1,0,-2,0,56025,2020-03-27,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,1,0,0,0,56025,2020-03-26,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,-1,0,56025,2020-03-25,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,2,0,2,0,56025,2020-03-24,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,-2,0,56025,2020-03-23,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-03-22,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,0,0,0,0,56025,2020-03-21,2020-05-21 23:04:28.463,FALSE
Greenland,America,GL,2,0,2,0,56025,2020-03-20,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,0,0,111454,2020-05-21,2020-05-21 23:04:28.463,TRUE
Grenada,America,GD,0,0,0,0,111454,2020-05-20,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,0,0,111454,2020-05-19,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,0,0,111454,2020-05-18,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,0,0,111454,2020-05-17,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,1,0,1,0,111454,2020-05-16,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,-1,0,111454,2020-05-15,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,0,0,111454,2020-05-14,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,0,0,111454,2020-05-13,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,0,0,111454,2020-05-12,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,0,0,111454,2020-05-11,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,0,0,111454,2020-05-10,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,0,0,111454,2020-05-09,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,0,0,111454,2020-05-08,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,0,0,111454,2020-05-07,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,0,0,111454,2020-05-06,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,0,0,111454,2020-05-05,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,0,0,111454,2020-05-04,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,1,0,1,0,111454,2020-05-03,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,-1,0,111454,2020-05-02,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,0,0,111454,2020-05-01,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,2,0,2,0,111454,2020-04-30,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,-2,0,111454,2020-04-29,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,0,0,111454,2020-04-28,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,0,0,111454,2020-04-27,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,3,0,3,0,111454,2020-04-26,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,-3,0,111454,2020-04-25,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,0,0,111454,2020-04-24,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,1,0,1,0,111454,2020-04-23,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,-1,0,111454,2020-04-22,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,0,0,111454,2020-04-21,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,0,0,111454,2020-04-20,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,0,0,111454,2020-04-19,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,0,0,111454,2020-04-18,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,0,0,111454,2020-04-17,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,0,0,111454,2020-04-16,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,0,0,111454,2020-04-15,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,0,0,111454,2020-04-14,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,0,0,111454,2020-04-13,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,0,0,111454,2020-04-12,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,2,0,2,0,111454,2020-04-11,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,-2,0,111454,2020-04-10,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,0,0,111454,2020-04-09,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,0,0,111454,2020-04-08,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,0,0,111454,2020-04-07,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,0,0,111454,2020-04-06,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,0,0,111454,2020-04-05,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,2,0,2,0,111454,2020-04-04,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,-2,0,111454,2020-04-03,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,1,0,1,0,111454,2020-04-02,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,-1,0,111454,2020-04-01,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,0,0,111454,2020-03-31,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,0,0,111454,2020-03-30,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,2,0,2,0,111454,2020-03-29,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,-2,0,111454,2020-03-28,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,6,0,6,0,111454,2020-03-27,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,-6,0,111454,2020-03-26,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,0,0,111454,2020-03-25,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,0,0,0,0,111454,2020-03-24,2020-05-21 23:04:28.463,FALSE
Grenada,America,GD,1,0,1,0,111454,2020-03-23,2020-05-21 23:04:28.463,FALSE
Guam,Oceania,GU,11,0,0,0,165768,2020-05-21,2020-05-21 23:04:28.463,TRUE
Guam,Oceania,GU,0,0,-11,0,165768,2020-05-20,2020-05-21 23:04:28.463,FALSE
Guam,Oceania,GU,0,0,0,0,165768,2020-05-19,2020-05-21 23:04:28.463,FALSE
Guam,Oceania,GU,0,0,0,0,165768,2020-05-18,2020-05-21 23:04:28.463,FALSE
Guam,Oceania,GU,0,0,0,0,165768,2020-05-17,2020-05-21 23:04:28.463,FALSE
Guam,Oceania,GU,0,0,0,0,165768,2020-05-16,2020-05-21 23:04:28.463,FALSE
