Country,Region,CATEGORY,MEASURE,TARGETED_POP_GROUP,NON_COMPLIANCE,DATE_IMPLEMENTED,SOURCE_TYPE,ENTRY_DATE,Country_cd,Continent
Spain,Europe,Public health measures,Other public health measures enforced,No,Not applicable,4/28/2020,Government,5/2/2020,ES,Europe
Spain,Europe,Social distancing,Closure of businesses and public services,No,Not applicable,5/11/2020,Government,5/2/2020,ES,Europe
Spain,Europe,Social distancing,Closure of businesses and public services,No,Not applicable,5/11/2020,Government,5/2/2020,ES,Europe
Spain,Europe,Lockdown,Full lockdown,No,Not applicable,5/11/2020,Government,5/2/2020,ES,Europe
Spain,Europe,Social distancing,Limit public gatherings,No,Not applicable,5/11/2020,Government,5/2/2020,ES,Europe
Spain,Europe,Social distancing,Closure of businesses and public services,No,Not applicable,4/28/2020,Government,5/2/2020,ES,Europe
Spain,Europe,Public health measures,Testing policy,No,Not applicable,5/7/2020,Government,5/11/2020,ES,Europe
Spain,Europe,Public health measures,Testing policy,Yes,Not applicable,5/7/2020,Government,5/11/2020,ES,Europe
Spain,Europe,Public health measures,Strengthening the public health system,No,Not applicable,5/7/2020,Government,5/11/2020,ES,Europe
Spain,Europe,Public health measures,Other public health measures enforced,No,Not available,5/5/2020,Government,5/11/2020,ES,Europe
Spain,Europe,Public health measures,Awareness campaigns,No,Not applicable,5/5/2020,Government,5/11/2020,ES,Europe
Spain,Europe,Public health measures,Awareness campaigns,No,Not applicable,5/5/2020,Government,5/11/2020,ES,Europe
Spain,Europe,Public health measures,Awareness campaigns,Yes,Not applicable,5/7/2020,Government,5/11/2020,ES,Europe
Spain,Europe,Public health measures,Awareness campaigns,Yes,Not applicable,5/5/2020,Government,5/11/2020,ES,Europe
Spain,Europe,Public health measures,Requirement to wear protective gear in public,Yes,Not applicable,5/3/2020,Government,5/11/2020,ES,Europe
Spain,Europe,Governance and socio-economic measures,Economic measures,No,Not applicable,5/5/2020,Government,5/11/2020,ES,Europe
Spain,Europe,Governance and socio-economic measures,Economic measures,No,Not applicable,5/5/2020,Government,5/11/2020,ES,Europe
Spain,Europe,Social distancing,Limit public gatherings,No,Not applicable,5/11/2020,Government,5/11/2020,ES,Europe
Spain,Europe,Public health measures,Strengthening the public health system,No,Not applicable,5/3/2020,Government,5/11/2020,ES,Europe
Spain,Europe,Movement restrictions,Domestic travel restrictions,No,Not applicable,5/9/2020,Government,5/11/2020,ES,Europe
Spain,Europe,Social distancing,Closure of businesses and public services,No,Not applicable,5/9/2020,Government,5/11/2020,ES,Europe
Spain,Europe,Social distancing,Limit public gatherings,No,Not applicable,5/9/2020,Government,5/11/2020,ES,Europe
Spain,Europe,Public health measures,Amendments to funeral and burial regulations,No,Not applicable,5/9/2020,Government,5/11/2020,ES,Europe
Spain,Europe,Social distancing,Limit public gatherings,No,Not applicable,5/9/2020,Government,5/11/2020,ES,Europe
Spain,Europe,Public health measures,Other public health measures enforced,No,Not applicable,5/9/2020,Government,5/11/2020,ES,Europe
Spain,Europe,Public health measures,Other public health measures enforced,No,Not applicable,5/9/2020,Government,5/11/2020,ES,Europe
Spain,Europe,Public health measures,Requirement to wear protective gear in public,Yes,Not applicable,5/9/2020,Government,5/11/2020,ES,Europe
Spain,Europe,Movement restrictions,Curfews,No,Not applicable,5/9/2020,Government,5/11/2020,ES,Europe
Spain,Europe,Social distancing,Limit public gatherings,Yes,Not applicable,5/9/2020,Government,5/11/2020,ES,Europe
Spain,Europe,Social distancing,Limit public gatherings,Yes,Not applicable,5/9/2020,Government,5/11/2020,ES,Europe
Spain,Europe,Social distancing,Limit public gatherings,No,Not applicable,5/9/2020,Government,5/11/2020,ES,Europe
Spain,Europe,Social distancing,Limit public gatherings,No,Not applicable,5/9/2020,Government,5/11/2020,ES,Europe
Spain,Europe,Public health measures,Isolation and quarantine policies,No,Not applicable,5/9/2020,Government,5/11/2020,ES,Europe
Spain,Europe,Public health measures,Isolation and quarantine policies,No,Not applicable,5/15/2020,Government,5/16/2020,ES,Europe
Spain,Europe,Public health measures,Health screenings in airports and border crossings,No,Not applicable,5/15/2020,Government,5/16/2020,ES,Europe
Spain,Europe,Public health measures,Other public health measures enforced,Yes,Not applicable,5/14/2020,Government,5/16/2020,ES,Europe
Spain,Europe,Governance and socio-economic measures,Economic measures,No,Not applicable,5/12/2020,Government,5/16/2020,ES,Europe
Spain,Europe,Governance and socio-economic measures,Economic measures,No,Not applicable,5/12/2020,Government,5/16/2020,ES,Europe
Spain,Europe,Public health measures,Testing policy,No,Not applicable,5/14/2020,Government,5/16/2020,ES,Europe
Spain,Europe,Movement restrictions,Surveillance and monitoring,No,Not applicable,5/12/2020,Government,5/16/2020,ES,Europe
Spain,Europe,Movement restrictions,Border closure ,No,Not applicable,5/15/2020,Government,5/16/2020,ES,Europe
Spain,Europe,Social distancing,Limit public gatherings,No,Not applicable,5/18/2020,Government,5/19/2020,ES,Europe
Spain,Europe,Public health measures,Isolation and quarantine policies,No,Not available,5/18/2020,Government,5/19/2020,ES,Europe
Spain,Europe,Public health measures,Amendments to funeral and burial regulations,No,Not applicable,5/18/2020,Government,5/19/2020,ES,Europe
Spain,Europe,Social distancing,Limit public gatherings,Yes,Not applicable,5/18/2020,Government,5/19/2020,ES,Europe
Spain,Europe,Social distancing,Closure of businesses and public services,No,Not applicable,5/18/2020,Government,5/19/2020,ES,Europe
Spain,Europe,Social distancing,Closure of businesses and public services,No,Not applicable,5/18/2020,Government,5/19/2020,ES,Europe
Spain,Europe,Public health measures,Other public health measures enforced,Yes,Not applicable,5/18/2020,Government,5/19/2020,ES,Europe
Spain,Europe,Social distancing,Closure of businesses and public services,No,Not applicable,5/18/2020,Government,5/19/2020,ES,Europe
Spain,Europe,Social distancing,Limit public gatherings,No,Not applicable,5/18/2020,Government,5/19/2020,ES,Europe
Spain,Europe,Social distancing,Closure of businesses and public services,No,Not applicable,5/18/2020,Government,5/19/2020,ES,Europe
Spain,Europe,Social distancing,Closure of businesses and public services,No,Not applicable,5/18/2020,Government,5/19/2020,ES,Europe
Spain,Europe,Social distancing,Closure of businesses and public services,No,Not applicable,5/18/2020,Government,5/19/2020,ES,Europe
Spain,Europe,Social distancing,Limit public gatherings,No,Not applicable,5/18/2020,Government,5/19/2020,ES,Europe
Spain,Europe,Public health measures,Isolation and quarantine policies,No,Not applicable,5/18/2020,Government,5/19/2020,ES,Europe
Spain,Europe,Social distancing,Closure of businesses and public services,No,Not applicable,5/18/2020,Government,5/19/2020,ES,Europe
Spain,Europe,Social distancing,Closure of businesses and public services,No,Not applicable,5/18/2020,Government,5/19/2020,ES,Europe
Spain,Europe,Social distancing,Limit public gatherings,No,Not applicable,5/18/2020,Government,5/19/2020,ES,Europe
Spain,Europe,Social distancing,Limit public gatherings,No,Not applicable,5/18/2020,Government,5/19/2020,ES,Europe
Spain,Europe,Social distancing,Closure of businesses and public services,No,Not applicable,5/18/2020,Government,5/19/2020,ES,Europe
Spain,Europe,Social distancing,Limit public gatherings,Yes,Not applicable,5/18/2020,Government,5/19/2020,ES,Europe
Spain,Europe,Public health measures,General recommendations,No,Not applicable,5/24/2020,Government,5/25/2020,ES,Europe
Spain,Europe,Social distancing,Closure of businesses and public services,Yes,Not applicable,5/22/2020,Government,5/25/2020,ES,Europe
Spain,Europe,Public health measures,Strengthening the public health system,Yes,Not applicable,5/21/2020,Government,5/25/2020,ES,Europe
Spain,Europe,Public health measures,Requirement to wear protective gear in public,Yes,Not applicable,5/20/2020,Government,5/25/2020,ES,Europe
Spain,Europe,Public health measures,Other public health measures enforced,Yes,Not applicable,5/21/2020,Government,5/25/2020,ES,Europe
Spain,Europe,Governance and socio-economic measures,Economic measures,No,Not applicable,5/20/2020,Government,5/25/2020,ES,Europe
Spain,Europe,Social distancing,Limit public gatherings,No,Not applicable,5/25/2020,Media,5/25/2020,ES,Europe
Sri Lanka,Asia,Movement restrictions,Visa restrictions,Yes,,3/16/2020,Government,3/16/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Visa restrictions,No,,3/16/2020,Government,3/16/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Visa restrictions,Yes,,3/16/2020,Government,3/16/2020,LK,Asia
Sri Lanka,Asia,Public health measures,Health screenings in airports and border crossings,No,,3/16/2020,Government,3/16/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Additional health/documents requirements upon arrival,No,,3/16/2020,Government,3/16/2020,LK,Asia
Sri Lanka,Asia,Social distancing,Schools closure ,No,,3/13/2020,Media,3/16/2020,LK,Asia
Sri Lanka,Asia,Public health measures,Isolation and quarantine policies,Yes,,2/24/2020,Government,3/16/2020,LK,Asia
Sri Lanka,Asia,Social distancing,Limit public gatherings,Yes,,3/20/2020,Media,3/21/2020,LK,Asia
Sri Lanka,Asia,Governance and socio-economic measures,Emergency administrative structures activated or established,Yes,,3/14/2020,Other organisations,3/21/2020,LK,Asia
Sri Lanka,Asia,Public health measures,Strengthening the public health system,No,,3/18/2020,Media,3/21/2020,LK,Asia
Sri Lanka,Asia,Governance and socio-economic measures,Emergency administrative structures activated or established,No,,3/17/2020,Media,3/21/2020,LK,Asia
Sri Lanka,Asia,Social distancing,Closure of businesses and public services,No,Not applicable,3/16/2020,Media,3/20/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Curfews,No,Arrest/detention,3/19/2020,Media,3/20/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Curfews,Yes,Arrest/detention,3/18/2020,Government,3/20/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Curfews,Yes,Arrest/detention,3/20/2020,Government,3/20/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Curfews,No,Arrest/detention,3/21/2020,Government,3/20/2020,LK,Asia
Sri Lanka,Asia,Governance and socio-economic measures,Economic measures,Yes,Not applicable,3/20/2020,Media,3/20/2020,LK,Asia
Sri Lanka,Asia,Governance and socio-economic measures,Economic measures,No,Not applicable,3/20/2020,Media,3/20/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Curfews,Yes,Other (add in comments),3/20/2020,Media,3/20/2020,LK,Asia
Sri Lanka,Asia,Public health measures,Strengthening the public health system,No,Not applicable,3/20/2020,Media,3/20/2020,LK,Asia
Sri Lanka,Asia,Public health measures,Awareness campaigns,No,Not applicable,3/12/2020,Government,3/20/2020,LK,Asia
Sri Lanka,Asia,Social distancing,Closure of businesses and public services,No,Not applicable,3/20/2020,Media,3/20/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,International flights suspension,No,Not applicable,3/14/2020,Other organisations,3/20/2020,LK,Asia
Sri Lanka,Asia,Social distancing,Closure of businesses and public services,Yes,Not applicable,3/20/2020,Government,3/20/2020,LK,Asia
Sri Lanka,Asia,Social distancing,Limit public gatherings,No,Not applicable,3/19/2020,Government,3/20/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Curfews,No,Arrest/detention,3/25/2020,Government,3/25/2020,LK,Asia
Sri Lanka,Asia,Public health measures,Strengthening the public health system,Yes,Not applicable,3/25/2020,Government,3/25/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Curfews,Yes,Arrest/detention,3/24/2020,Government,3/25/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Domestic travel restrictions,Yes,Arrest/detention,3/24/2020,Media,3/25/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Curfews,Yes,Arrest/detention,3/24/2020,Media,3/25/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Curfews,Yes,Arrest/detention,3/27/2020,Media,3/25/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Curfews,Yes,Arrest/detention,3/26/2020,Media,3/25/2020,LK,Asia
Sri Lanka,Asia,Social distancing,Limit public gatherings,Yes,Not applicable,3/25/2020,Media,3/25/2020,LK,Asia
Sri Lanka,Asia,Governance and socio-economic measures,Economic measures,Yes,Not applicable,3/25/2020,Media,3/25/2020,LK,Asia
Sri Lanka,Asia,Public health measures,Strengthening the public health system,Yes,Not applicable,3/27/2020,Media,3/31/2020,LK,Asia
Sri Lanka,Asia,Social distancing,Closure of businesses and public services,Yes,Not applicable,3/27/2020,Media,3/31/2020,LK,Asia
Sri Lanka,Asia,Public health measures,Awareness campaigns,Yes,Not applicable,3/27/2020,Media,3/31/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Curfews,No,Arrest/detention,3/27/2020,Media,3/31/2020,LK,Asia
Sri Lanka,Asia,Governance and socio-economic measures,Economic measures,Yes,Not applicable,3/27/2020,Media,3/31/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Border closure ,Yes,Refusal to enter the country,3/27/2020,Media,3/31/2020,LK,Asia
Sri Lanka,Asia,Governance and socio-economic measures,Economic measures,No,Not applicable,3/27/2020,Media,3/31/2020,LK,Asia
Sri Lanka,Asia,Governance and socio-economic measures,Economic measures,Yes,Not applicable,3/27/2020,Media,3/31/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,International flights suspension,Yes,Not applicable,3/27/2020,Media,3/31/2020,LK,Asia
Sri Lanka,Asia,Social distancing,Closure of businesses and public services,Yes,Not available,3/28/2020,Media,3/31/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Curfews,Yes,Arrest/detention,3/27/2020,Media,3/31/2020,LK,Asia
Sri Lanka,Asia,Public health measures,Isolation and quarantine policies,Yes,Legal action,3/27/2020,Media,3/31/2020,LK,Asia
Sri Lanka,Asia,Public health measures,Strengthening the public health system,Yes,Not applicable,3/27/2020,Media,3/31/2020,LK,Asia
Sri Lanka,Asia,Public health measures,Strengthening the public health system,Yes,Not applicable,3/27/2020,Media,3/31/2020,LK,Asia
Sri Lanka,Asia,Governance and socio-economic measures,Economic measures,Yes,Not applicable,3/27/2020,Media,3/31/2020,LK,Asia
Sri Lanka,Asia,Governance and socio-economic measures,Economic measures,Yes,Not applicable,3/28/2020,Media,3/31/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,International flights suspension,Yes,,3/29/2020,Media,3/31/2020,LK,Asia
Sri Lanka,Asia,Governance and socio-economic measures,Economic measures,Yes,Not applicable,3/19/2020,Government,3/31/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Curfews,Yes,Arrest/detention,3/30/2020,Media,3/31/2020,LK,Asia
Sri Lanka,Asia,Lockdown,Full lockdown,Yes,Not available,3/29/2020,Media,3/31/2020,LK,Asia
Sri Lanka,Asia,Public health measures,Strengthening the public health system,Yes,Not applicable,3/23/2020,Government,3/31/2020,LK,Asia
Sri Lanka,Asia,Public health measures,Strengthening the public health system,Yes,Not applicable,3/29/2020,Media,3/31/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Curfews,Yes,Not available,3/30/2020,Media,3/31/2020,LK,Asia
Sri Lanka,Asia,Governance and socio-economic measures,Economic measures,Yes,Not applicable,3/30/2020,Media,3/31/2020,LK,Asia
Sri Lanka,Asia,Governance and socio-economic measures,Economic measures,Yes,Not applicable,3/30/2020,Media,3/31/2020,LK,Asia
Sri Lanka,Asia,Public health measures,Strengthening the public health system,Yes,Not applicable,3/30/2020,Media,3/31/2020,LK,Asia
Sri Lanka,Asia,Governance and socio-economic measures,Economic measures,Yes,Not applicable,3/27/2020,Media,3/31/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Curfews,Yes,Not available,4/1/2020,Media,3/31/2020,LK,Asia
Sri Lanka,Asia,Governance and socio-economic measures,Economic measures,Yes,Not applicable,3/30/2020,Media,3/31/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Curfews,No,Not applicable,3/30/2020,Media,3/31/2020,LK,Asia
Sri Lanka,Asia,Governance and socio-economic measures,Economic measures,Yes,Not applicable,3/31/2020,Government,3/31/2020,LK,Asia
Sri Lanka,Asia,Governance and socio-economic measures,Economic measures,Yes,Not applicable,3/31/2020,Media,3/31/2020,LK,Asia
Sri Lanka,Asia,Public health measures,Isolation and quarantine policies,Yes,Arrest/detention,3/16/2020,Media,3/31/2020,LK,Asia
Sri Lanka,Asia,Governance and socio-economic measures,Economic measures,Yes,Not applicable,3/31/2020,Media,3/31/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Curfews,Yes,Arrest/detention,3/31/2020,Media,3/31/2020,LK,Asia
Sri Lanka,Asia,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/2/2020,Media,4/7/2020,LK,Asia
Sri Lanka,Asia,Public health measures,Strengthening the public health system,Yes,Not applicable,4/2/2020,Media,4/7/2020,LK,Asia
Sri Lanka,Asia,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/2/2020,Media,4/7/2020,LK,Asia
Sri Lanka,Asia,Public health measures,Psychological assistance and medical social work,Yes,Not applicable,3/31/2020,Government,4/7/2020,LK,Asia
Sri Lanka,Asia,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/2/2020,Media,4/7/2020,LK,Asia
Sri Lanka,Asia,Public health measures,Awareness campaigns,No,Legal action,4/2/2020,Media,4/7/2020,LK,Asia
Sri Lanka,Asia,Public health measures,Strengthening the public health system,Yes,Not applicable,3/31/2020,Government,4/7/2020,LK,Asia
Sri Lanka,Asia,Public health measures,Awareness campaigns,No,Not applicable,4/2/2020,Media,4/7/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Domestic travel restrictions,No,Arrest/detention,4/3/2020,Media,4/7/2020,LK,Asia
Sri Lanka,Asia,Public health measures,Strengthening the public health system,Yes,Not applicable,4/3/2020,Media,4/7/2020,LK,Asia
Sri Lanka,Asia,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/1/2020,Government,4/7/2020,LK,Asia
Sri Lanka,Asia,Public health measures,Strengthening the public health system,Yes,Not applicable,4/1/2020,Government,4/7/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Border closure ,Yes,Not applicable,4/2/2020,Government,4/7/2020,LK,Asia
Sri Lanka,Asia,Governance and socio-economic measures,Economic measures,No,Not available,4/3/2020,Media,4/7/2020,LK,Asia
Sri Lanka,Asia,Governance and socio-economic measures,Economic measures,No,Not applicable,4/3/2020,Government,4/7/2020,LK,Asia
Sri Lanka,Asia,Governance and socio-economic measures,Emergency administrative structures activated or established,Yes,Not applicable,4/3/2020,Media,4/7/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Surveillance and monitoring,No,Not applicable,4/4/2020,Government,4/7/2020,LK,Asia
Sri Lanka,Asia,Public health measures,Strengthening the public health system,Yes,Not applicable,4/4/2020,Government,4/7/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Curfews,Yes,Not applicable,4/4/2020,Media,4/7/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,International flights suspension,Yes,Not applicable,4/4/2020,Media,4/7/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Curfews,Yes,Not applicable,4/3/2020,Government,4/7/2020,LK,Asia
Sri Lanka,Asia,Public health measures,Strengthening the public health system,No,Not applicable,4/4/2020,Media,4/7/2020,LK,Asia
Sri Lanka,Asia,Social distancing,Changes in prison-related policies,Yes,Not applicable,3/17/2020,Government,4/7/2020,LK,Asia
Sri Lanka,Asia,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/5/2020,Media,4/7/2020,LK,Asia
Sri Lanka,Asia,Public health measures,Psychological assistance and medical social work,Yes,Not applicable,4/5/2020,Government,4/7/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Curfews,Yes,Not applicable,4/6/2020,Media,4/7/2020,LK,Asia
Sri Lanka,Asia,Social distancing,Closure of businesses and public services,Yes,Not applicable,4/6/2020,Media,4/7/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Curfews,Yes,Arrest/detention,4/6/2020,Media,4/7/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Curfews,No,Not applicable,4/5/2020,Media,4/7/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Curfews,Yes,Not applicable,4/6/2020,Government,4/7/2020,LK,Asia
Sri Lanka,Asia,Governance and socio-economic measures,Economic measures,No,Not applicable,4/5/2020,Media,4/7/2020,LK,Asia
Sri Lanka,Asia,Public health measures,Testing policy,No,Not applicable,4/5/2020,Government,4/7/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Border closure ,Yes,Not applicable,4/6/2020,Media,4/7/2020,LK,Asia
Sri Lanka,Asia,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/7/2020,Government,4/7/2020,LK,Asia
Sri Lanka,Asia,Public health measures,Strengthening the public health system,Yes,Not applicable,4/7/2020,Media,4/7/2020,LK,Asia
Sri Lanka,Asia,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/6/2020,Media,4/7/2020,LK,Asia
Sri Lanka,Asia,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/8/2020,Media,4/7/2020,LK,Asia
Sri Lanka,Asia,Lockdown,Full lockdown,Yes,Arrest/detention,4/6/2020,Government,4/7/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Surveillance and monitoring,Yes,Other (add in comments),4/10/2020,Media,4/14/2020,LK,Asia
Sri Lanka,Asia,Public health measures,Psychological assistance and medical social work,No,Not applicable,4/9/2020,Media,4/14/2020,LK,Asia
Sri Lanka,Asia,Governance and socio-economic measures,Military deployment,No,Not applicable,4/10/2020,Media,4/14/2020,LK,Asia
Sri Lanka,Asia,Governance and socio-economic measures,Economic measures,No,Not applicable,4/10/2020,Media,4/14/2020,LK,Asia
Sri Lanka,Asia,Governance and socio-economic measures,Economic measures,No,Not applicable,4/10/2020,Media,4/14/2020,LK,Asia
Sri Lanka,Asia,Governance and socio-economic measures,Military deployment,No,Not applicable,4/10/2020,Media,4/14/2020,LK,Asia
Sri Lanka,Asia,Public health measures,Requirement to wear protective gear in public,No,Not applicable,4/11/2020,Media,4/14/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Curfews,Yes,Arrest/detention,4/11/2020,Media,4/14/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Curfews,Yes,Arrest/detention,4/11/2020,Media,4/14/2020,LK,Asia
Sri Lanka,Asia,Public health measures,General recommendations,No,Not available,4/11/2020,Media,4/14/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Domestic travel restrictions,No,Arrest/detention,4/11/2020,Media,4/14/2020,LK,Asia
Sri Lanka,Asia,Social distancing,Schools closure ,Yes,Not applicable,,Media,4/14/2020,LK,Asia
Sri Lanka,Asia,Governance and socio-economic measures,Economic measures,No,Not applicable,4/12/2020,Media,4/14/2020,LK,Asia
Sri Lanka,Asia,Governance and socio-economic measures,Economic measures,No,Not applicable,4/12/2020,Media,4/14/2020,LK,Asia
Sri Lanka,Asia,Social distancing,Schools closure ,Yes,Not applicable,,Media,4/14/2020,LK,Asia
Sri Lanka,Asia,Public health measures,Amendments to funeral and burial regulations,Yes,Not applicable,4/12/2020,Media,4/14/2020,LK,Asia
Sri Lanka,Asia,Public health measures,Awareness campaigns,Yes,,,Media,4/14/2020,LK,Asia
Sri Lanka,Asia,Social distancing,Limit public gatherings,Yes,Not applicable,4/13/2020,Media,4/14/2020,LK,Asia
Sri Lanka,Asia,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/13/2020,Media,4/14/2020,LK,Asia
Sri Lanka,Asia,Lockdown,Full lockdown,Yes,Not applicable,4/13/2020,Media,4/14/2020,LK,Asia
Sri Lanka,Asia,Lockdown,Full lockdown,Yes,Not applicable,4/13/2020,Media,4/14/2020,LK,Asia
Sri Lanka,Asia,Public health measures,General recommendations,No,Not applicable,4/13/2020,Media,4/14/2020,LK,Asia
Sri Lanka,Asia,Public health measures,Strengthening the public health system,Yes,Not applicable,4/12/2020,Government,4/14/2020,LK,Asia
Sri Lanka,Asia,Public health measures,Awareness campaigns,Yes,Not applicable,4/15/2020,Government,4/21/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Surveillance and monitoring,Yes,Not applicable,4/16/2020,Government,4/21/2020,LK,Asia
Sri Lanka,Asia,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/16/2020,Government,4/21/2020,LK,Asia
Sri Lanka,Asia,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/16/2020,Government,4/21/2020,LK,Asia
Sri Lanka,Asia,Social distancing,Limit public gatherings,Yes,Not applicable,4/17/2020,Government,4/21/2020,LK,Asia
Sri Lanka,Asia,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/20/2020,Government,4/21/2020,LK,Asia
Sri Lanka,Asia,Governance and socio-economic measures,Economic measures,Yes,Not available,4/19/2020,Government,4/21/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Curfews,Yes,Not available,4/20/2020,Government,4/21/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Curfews,Yes,Not available,4/20/2020,Government,4/21/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Curfews,Yes,Not available,4/22/2020,Government,4/21/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Domestic travel restrictions,Yes,Not available,4/20/2020,Government,4/21/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Domestic travel restrictions,No,Not available,4/19/2020,Government,4/21/2020,LK,Asia
Sri Lanka,Asia,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/17/2020,Government,4/21/2020,LK,Asia
Sri Lanka,Asia,Social distancing,Closure of businesses and public services,Yes,Not applicable,4/21/2020,Media,4/21/2020,LK,Asia
Sri Lanka,Asia,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/20/2020,Media,4/21/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Curfews,Yes,Not available,4/20/2020,Media,4/21/2020,LK,Asia
Sri Lanka,Asia,Social distancing,Closure of businesses and public services,Yes,Not applicable,4/19/2020,Media,4/21/2020,LK,Asia
Sri Lanka,Asia,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/19/2020,Media,4/21/2020,LK,Asia
Sri Lanka,Asia,Social distancing,Closure of businesses and public services,Yes,Not applicable,4/18/2020,Media,4/21/2020,LK,Asia
Sri Lanka,Asia,Social distancing,Closure of businesses and public services,Yes,Not applicable,4/17/2020,Media,4/21/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Curfews,Yes,Not available,4/16/2020,Media,4/21/2020,LK,Asia
Sri Lanka,Asia,Governance and socio-economic measures,Economic measures,Yes,Not applicable,3/23/2020,Government,4/28/2020,LK,Asia
Sri Lanka,Asia,Public health measures,Awareness campaigns,No,Not applicable,4/27/2020,Government,4/28/2020,LK,Asia
Sri Lanka,Asia,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/28/2020,Government,4/28/2020,LK,Asia
Sri Lanka,Asia,Public health measures,Strengthening the public health system,Yes,Not applicable,4/28/2020,Government,4/28/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Curfews,Yes,Not applicable,4/27/2020,Media,4/28/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Curfews,Yes,Not applicable,4/27/2020,Media,4/28/2020,LK,Asia
Sri Lanka,Asia,Social distancing,Closure of businesses and public services,Yes,Not applicable,5/4/2020,Media,4/28/2020,LK,Asia
Sri Lanka,Asia,Social distancing,Limit public gatherings,No,Not applicable,4/25/2020,Media,4/28/2020,LK,Asia
Sri Lanka,Asia,Social distancing,Limit public gatherings,Yes,Not applicable,4/25/2020,Media,4/27/2020,LK,Asia
Sri Lanka,Asia,Social distancing,Limit public gatherings,No,Not applicable,4/25/2020,Media,4/27/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Domestic travel restrictions,No,Not applicable,4/25/2020,Media,4/27/2020,LK,Asia
Sri Lanka,Asia,Movement restrictions,Surveillance and monitoring,Yes,Not applicable,4/28/2020,Media,4/27/2020,LK,Asia
